rms,distance,atom_a,atom_b
0.11656482316962405,7.074460146166129,22,64
0.02442590610111139,5.396046880424969,22,65
0.8296582171650061,3.081556182188202,22,66
0.02442590610111139,5.3960468804250175,22,67
0.0069779435346577125,9.37983593838558,22,68
0.059736637372322786,6.981307568608171,22,69
0.8296582171650062,3.081556182188158,22,70
0.8296582171650061,3.0815561821882014,22,71
0.059736637372322786,6.981307568608229,22,72
0.016792921703121286,10.37316999102933,22,73
0.05973663737232284,6.981307568608172,22,74
0.0244259061011115,5.396046880424969,22,75
0.059736637372322585,6.981307568608211,22,76
0.05973663737232272,6.981307568608211,22,77
0.059736637372322904,6.98130756860823,22,78
0.006977943534657752,9.37983593838558,22,79
0.006977943534657752,9.379835938385595,22,80
0.12833427487294116,10.103725960256515,23,1
0.29967729129852233,6.574289161930418,23,2
0.21805975777991995,4.857977413792086,23,3
0.2996772912985225,6.574289161930459,23,4
0.03136274793165842,7.9273331843967725,23,5
0.03136274793165842,7.927333184396721,23,6
0.2180597577799201,4.8579774137920575,23,7
0.2180597577799201,4.857977413792086,23,8
0.031362747931658566,7.9273331843967565,23,9
0.01795188026516935,11.032071959143627,23,10
0.031362747931658566,7.927333184396722,23,11
0.2996772912985223,6.574289161930418,23,12
0.12833427487294122,10.103725960256527,23,13
0.031362747931658504,7.927333184396756,23,14
0.031362747931658504,7.927333184396773,23,15
0.12833427487294122,10.103725960256513,23,16
0.034097371609212786,7.672287813637203,23,17
0.3932717125829768,4.429597434503725,23,18
0.3932717125829769,4.429597434503726,23,19
0.034097371609212786,7.672287813637205,23,20
0.0689860062667635,8.859194869007448,23,21
0.39327171258297705,4.429597434503724,23,22
2.408395572546543,0.0,23,23
0.393271712582977,4.429597434503725,23,24
0.03409733288189999,7.672287813637203,23,25
0.03409733288189999,7.672287813637203,23,26
0.393271712582977,4.429597434503724,23,27
0.39327171258297683,4.429597434503725,23,28
0.06898600626676371,8.859194869007448,23,29
0.03409733288190012,7.672287813637204,23,30
0.06898600626676371,8.85919486900745,23,31
0.03409737160921305,7.672287813637204,23,32
0.14384828252428492,9.647821897259965,23,33
0.046686235128299745,7.337424650224688,23,34
0.046686235128299745,7.337424650224689,23,35
0.14384828252428514,9.647821897259965,23,36
0.020964590792195783,10.616110436172505,23,37
0.04668623512829958,7.337424650224688,23,38
0.022523708854067678,5.849484341885438,23,39
0.04668623512829958,7.337424650224688,23,40
0.008045067189874246,9.647821897259963,23,41
0.008045067189874246,9.647821897259963,23,42
0.046686235128299704,7.337424650224688,23,43
0.046686235128299704,7.337424650224689,23,44
0.020964590792195793,10.616110436172507,23,45
0.008045067189873996,9.647821897259965,23,46
0.020964590792195793,10.616110436172507,23,47
0.1438482825242848,9.647821897259965,23,48
0.03526103144545496,10.43609058292322,23,49
0.11656482316962406,7.07446014616613,23,50
0.03417495339290637,5.51603597957184,23,51
0.11656482316962406,7.07446014616615,23,52
0.1165648231696239,7.074460146166149,23,53
0.11656482316962395,7.074460146166119,23,54
0.15533148789184711,3.2871445809652093,23,55
0.15533148789184714,3.2871445809652315,23,56
0.03417495339290625,5.516035979571839,23,57
0.01924802596359755,9.449373165624086,23,58
0.03417495339290625,5.516035979571814,23,59
0.15533148789184717,3.2871445809652093,23,60
0.11656482316962405,7.07446014616613,23,61
0.019248025963597537,9.44937316562411,23,62
0.019248025963597537,9.449373165624086,23,63
0.11656482316962409,7.074460146166119,23,64
0.0069779435346577125,9.37983593838558,23,65
0.02442590610111139,5.396046880424968,23,66
0.8296582171650061,3.081556182188202,23,67
0.02442590610111139,5.396046880425018,23,68
0.059736637372322786,6.98130756860823,23,69
0.059736637372322786,6.981307568608171,23,70
0.8296582171650062,3.0815561821881574,23,71
0.8296582171650061,3.081556182188202,23,72
0.059736637372322585,6.981307568608212,23,73
0.016792921703121286,10.373169991029329,23,74
0.05973663737232284,6.981307568608171,23,75
0.0244259061011115,5.396046880424969,23,76
0.006977943534657752,9.379835938385595,23,77
0.05973663737232272,6.981307568608211,23,78
0.059736637372322904,6.981307568608231,23,79
0.006977943534657752,9.37983593838558,23,80
0.2996772912985225,6.574289161930459,24,1
0.12833427487294116,10.103725960256513,24,2
0.29967729129852233,6.574289161930418,24,3
0.21805975777991995,4.857977413792086,24,4
0.2180597577799201,4.857977413792086,24,5
0.03136274793165842,7.927333184396776,24,6
0.03136274793165842,7.927333184396721,24,7
0.2180597577799201,4.8579774137920575,24,8
0.2996772912985223,6.574289161930418,24,9
0.031362747931658566,7.927333184396757,24,10
0.01795188026516935,11.032071959143627,24,11
0.031362747931658566,7.927333184396721,24,12
0.12833427487294122,10.103725960256513,24,13
0.12833427487294122,10.103725960256527,24,14
0.031362747931658504,7.927333184396756,24,15
0.031362747931658504,7.927333184396773,24,16
0.034097371609212786,7.672287813637203,24,17
0.034097371609212786,7.672287813637203,24,18
0.3932717125829768,4.429597434503725,24,19
0.3932717125829769,4.429597434503726,24,20
0.393271712582977,4.429597434503723,24,21
0.0689860062667635,8.85919486900745,24,22
0.39327171258297705,4.429597434503725,24,23
2.408395572546543,0.0,24,24
0.39327171258297683,4.429597434503724,24,25
0.03409733288189999,7.672287813637203,24,26
0.03409733288189999,7.672287813637203,24,27
0.393271712582977,4.429597434503724,24,28
0.03409737160921305,7.672287813637204,24,29
0.06898600626676371,8.85919486900745,24,30
0.03409733288190012,7.672287813637204,24,31
0.06898600626676371,8.85919486900745,24,32
0.14384828252428514,9.647821897259965,24,33
0.14384828252428492,9.647821897259965,24,34
0.046686235128299745,7.337424650224688,24,35
0.046686235128299745,7.337424650224689,24,36
0.04668623512829958,7.337424650224687,24,37
0.020964590792195783,10.616110436172507,24,38
0.04668623512829958,7.337424650224688,24,39
0.022523708854067678,5.849484341885438,24,40
0.046686235128299704,7.337424650224688,24,41
0.008045067189874246,9.647821897259963,24,42
0.008045067189874246,9.647821897259963,24,43
0.046686235128299704,7.337424650224688,24,44
0.1438482825242848,9.647821897259965,24,45
0.020964590792195793,10.616110436172507,24,46
0.008045067189873996,9.647821897259965,24,47
0.020964590792195793,10.616110436172507,24,48
0.11656482316962406,7.07446014616615,24,49
0.03526103144545496,10.43609058292322,24,50
0.11656482316962406,7.07446014616613,24,51
0.03417495339290637,5.51603597957184,24,52
0.15533148789184714,3.28714458096523,24,53
0.1165648231696239,7.0744601461661505,24,54
0.11656482316962395,7.074460146166119,24,55
0.15533148789184711,3.2871445809652085,24,56
0.15533148789184717,3.2871445809652093,24,57
0.03417495339290625,5.516035979571839,24,58
0.01924802596359755,9.449373165624086,24,59
0.03417495339290625,5.516035979571814,24,60
0.11656482316962409,7.074460146166119,24,61
0.11656482316962405,7.07446014616613,24,62
0.019248025963597537,9.44937316562411,24,63
0.019248025963597537,9.449373165624086,24,64
0.02442590610111139,5.396046880425018,24,65
0.0069779435346577125,9.37983593838558,24,66
0.02442590610111139,5.396046880424969,24,67
0.8296582171650061,3.081556182188202,24,68
0.8296582171650061,3.081556182188202,24,69
0.059736637372322786,6.9813075686082335,24,70
0.059736637372322786,6.981307568608171,24,71
0.8296582171650062,3.0815561821881574,24,72
0.0244259061011115,5.396046880424969,24,73
0.059736637372322585,6.981307568608213,24,74
0.016792921703121286,10.373169991029329,24,75
0.05973663737232284,6.981307568608171,24,76
0.006977943534657752,9.37983593838558,24,77
0.006977943534657752,9.379835938385595,24,78
0.05973663737232272,6.981307568608211,24,79
0.059736637372322904,6.981307568608231,24,80
0.031362747931658504,7.9273331843967725,25,1
0.12833427487294122,10.103725960256517,25,2
0.12833427487294122,10.10372596025653,25,3
0.031362747931658504,7.9273331843967565,25,4
0.21805975777991995,4.857977413792086,25,5
0.2996772912985225,6.574289161930459,25,6
0.12833427487294116,10.103725960256515,25,7
0.29967729129852233,6.574289161930418,25,8
0.2180597577799201,4.857977413792058,25,9
0.2180597577799201,4.857977413792086,25,10
0.03136274793165842,7.9273331843967725,25,11
0.03136274793165842,7.927333184396722,25,12
0.031362747931658566,7.927333184396721,25,13
0.2996772912985223,6.574289161930417,25,14
0.031362747931658566,7.927333184396755,25,15
0.01795188026516935,11.032071959143629,25,16
0.06898600626676371,8.859194869007448,25,17
0.03409737160921305,7.672287813637203,25,18
0.06898600626676371,8.859194869007448,25,19
0.03409733288190012,7.672287813637204,25,20
0.3932717125829769,4.429597434503724,25,21
0.034097371609212786,7.672287813637204,25,22
0.034097371609212786,7.672287813637204,25,23
0.3932717125829768,4.429597434503725,25,24
2.408395572546543,0.0,25,25
0.393271712582977,4.429597434503725,25,26
0.0689860062667635,8.85919486900745,25,27
0.39327171258297705,4.429597434503726,25,28
0.393271712582977,4.429597434503725,25,29
0.39327171258297683,4.429597434503725,25,30
0.03409733288189999,7.672287813637204,25,31
0.03409733288189999,7.672287813637205,25,32
0.020964590792195793,10.616110436172507,25,33
0.1438482825242848,9.647821897259963,25,34
0.020964590792195793,10.616110436172507,25,35
0.008045067189873996,9.647821897259965,25,36
0.046686235128299745,7.337424650224688,25,37
0.14384828252428514,9.647821897259965,25,38
0.14384828252428492,9.647821897259965,25,39
0.046686235128299745,7.337424650224689,25,40
0.022523708854067678,5.849484341885438,25,41
0.04668623512829958,7.337424650224688,25,42
0.020964590792195783,10.616110436172507,25,43
0.04668623512829958,7.337424650224689,25,44
0.046686235128299704,7.337424650224689,25,45
0.046686235128299704,7.337424650224689,25,46
0.008045067189874246,9.647821897259965,25,47
0.008045067189874246,9.647821897259965,25,48
0.019248025963597537,9.449373165624088,25,49
0.11656482316962409,7.074460146166121,25,50
0.11656482316962405,7.07446014616613,25,51
0.019248025963597537,9.44937316562411,25,52
0.03417495339290637,5.516035979571838,25,53
0.11656482316962406,7.074460146166149,25,54
0.03526103144545496,10.43609058292322,25,55
0.11656482316962406,7.07446014616613,25,56
0.15533148789184711,3.28714458096521,25,57
0.15533148789184714,3.2871445809652298,25,58
0.1165648231696239,7.074460146166149,25,59
0.11656482316962395,7.074460146166121,25,60
0.03417495339290625,5.516035979571814,25,61
0.15533148789184717,3.2871445809652093,25,62
0.03417495339290625,5.516035979571838,25,63
0.01924802596359755,9.449373165624088,25,64
0.059736637372322904,6.98130756860823,25,65
0.006977943534657752,9.379835938385582,25,66
0.006977943534657752,9.379835938385597,25,67
0.05973663737232272,6.981307568608211,25,68
0.8296582171650061,3.081556182188202,25,69
0.02442590610111139,5.396046880425018,25,70
0.0069779435346577125,9.37983593838558,25,71
0.02442590610111139,5.396046880424968,25,72
0.8296582171650062,3.0815561821881583,25,73
0.8296582171650061,3.081556182188202,25,74
0.059736637372322786,6.98130756860823,25,75
0.059736637372322786,6.981307568608171,25,76
0.05973663737232284,6.981307568608171,25,77
0.0244259061011115,5.396046880424968,25,78
0.059736637372322585,6.98130756860821,25,79
0.016792921703121286,10.373169991029329,25,80
0.031362747931658504,7.9273331843967565,26,1
0.031362747931658504,7.9273331843967725,26,2
0.12833427487294122,10.103725960256517,26,3
0.12833427487294122,10.103725960256527,26,4
0.29967729129852233,6.574289161930418,26,5
0.21805975777991995,4.857977413792086,26,6
0.2996772912985225,6.574289161930459,26,7
0.12833427487294116,10.103725960256513,26,8
0.03136274793165842,7.927333184396722,26,9
0.2180597577799201,4.857977413792058,26,10
0.2180597577799201,4.857977413792086,26,11
0.03136274793165842,7.927333184396773,26,12
0.01795188026516935,11.032071959143629,26,13
0.031362747931658566,7.927333184396721,26,14
0.2996772912985223,6.574289161930417,26,15
0.031362747931658566,7.927333184396755,26,16
0.03409733288190012,7.672287813637204,26,17
0.06898600626676371,8.859194869007448,26,18
0.03409737160921305,7.672287813637203,26,19
0.06898600626676371,8.859194869007448,26,20
0.3932717125829768,4.429597434503724,26,21
0.3932717125829769,4.429597434503724,26,22
0.034097371609212786,7.672287813637203,26,23
0.034097371609212786,7.672287813637204,26,24
0.39327171258297705,4.429597434503725,26,25
2.408395572546543,0.0,26,26
0.393271712582977,4.429597434503725,26,27
0.0689860062667635,8.85919486900745,26,28
0.03409733288189999,7.672287813637204,26,29
0.393271712582977,4.429597434503725,26,30
0.39327171258297683,4.429597434503725,26,31
0.03409733288189999,7.672287813637203,26,32
0.008045067189873996,9.647821897259965,26,33
0.020964590792195793,10.616110436172507,26,34
0.1438482825242848,9.647821897259963,26,35
0.020964590792195793,10.616110436172507,26,36
0.046686235128299745,7.337424650224688,26,37
0.046686235128299745,7.337424650224688,26,38
0.14384828252428514,9.647821897259963,26,39
0.14384828252428492,9.647821897259965,26,40
0.04668623512829958,7.337424650224688,26,41
0.022523708854067678,5.849484341885438,26,42
0.04668623512829958,7.337424650224688,26,43
0.020964590792195783,10.616110436172507,26,44
0.008045067189874246,9.647821897259965,26,45
0.046686235128299704,7.337424650224689,26,46
0.046686235128299704,7.337424650224689,26,47
0.008045067189874246,9.647821897259965,26,48
0.019248025963597537,9.44937316562411,26,49
0.019248025963597537,9.449373165624088,26,50
0.11656482316962409,7.074460146166121,26,51
0.11656482316962405,7.07446014616613,26,52
0.11656482316962406,7.07446014616613,26,53
0.03417495339290637,5.516035979571838,26,54
0.11656482316962406,7.074460146166149,26,55
0.03526103144545496,10.43609058292322,26,56
0.11656482316962395,7.074460146166121,26,57
0.15533148789184711,3.28714458096521,26,58
0.15533148789184714,3.2871445809652298,26,59
0.1165648231696239,7.074460146166149,26,60
0.01924802596359755,9.449373165624088,26,61
0.03417495339290625,5.516035979571814,26,62
0.15533148789184717,3.2871445809652093,26,63
0.03417495339290625,5.516035979571838,26,64
0.05973663737232272,6.981307568608211,26,65
0.059736637372322904,6.98130756860823,26,66
0.006977943534657752,9.379835938385582,26,67
0.006977943534657752,9.379835938385597,26,68
0.02442590610111139,5.396046880424969,26,69
0.8296582171650061,3.081556182188202,26,70
0.02442590610111139,5.396046880425018,26,71
0.0069779435346577125,9.37983593838558,26,72
0.059736637372322786,6.981307568608172,26,73
0.8296582171650062,3.0815561821881583,26,74
0.8296582171650061,3.081556182188202,26,75
0.059736637372322786,6.981307568608231,26,76
0.016792921703121286,10.373169991029329,26,77
0.05973663737232284,6.981307568608171,26,78
0.0244259061011115,5.396046880424968,26,79
0.059736637372322585,6.98130756860821,26,80
0.12833427487294122,10.103725960256527,27,1
0.031362747931658504,7.9273331843967565,27,2
0.031362747931658504,7.9273331843967725,27,3
0.12833427487294122,10.103725960256517,27,4
0.12833427487294116,10.103725960256515,27,5
0.29967729129852233,6.574289161930418,27,6
0.21805975777991995,4.857977413792086,27,7
0.2996772912985225,6.574289161930459,27,8
0.03136274793165842,7.927333184396773,27,9
0.03136274793165842,7.927333184396722,27,10
0.2180597577799201,4.857977413792058,27,11
0.2180597577799201,4.857977413792086,27,12
0.031362747931658566,7.927333184396755,27,13
0.01795188026516935,11.032071959143629,27,14
0.031362747931658566,7.927333184396721,27,15
0.2996772912985223,6.574289161930417,27,16
0.06898600626676371,8.859194869007448,27,17
0.03409733288190012,7.672287813637204,27,18
0.06898600626676371,8.859194869007448,27,19
0.03409737160921305,7.672287813637203,27,20
0.034097371609212786,7.672287813637204,27,21
0.3932717125829768,4.429597434503724,27,22
0.3932717125829769,4.429597434503724,27,23
0.034097371609212786,7.672287813637203,27,24
0.0689860062667635,8.859194869007448,27,25
0.39327171258297705,4.429597434503725,27,26
2.408395572546543,0.0,27,27
0.393271712582977,4.429597434503725,27,28
0.03409733288189999,7.672287813637202,27,29
0.03409733288189999,7.672287813637204,27,30
0.393271712582977,4.429597434503725,27,31
0.39327171258297683,4.429597434503725,27,32
0.020964590792195793,10.616110436172505,27,33
0.008045067189873996,9.647821897259965,27,34
0.020964590792195793,10.616110436172507,27,35
0.1438482825242848,9.647821897259963,27,36
0.14384828252428492,9.647821897259965,27,37
0.046686235128299745,7.337424650224688,27,38
0.046686235128299745,7.337424650224688,27,39
0.14384828252428514,9.647821897259963,27,40
0.020964590792195783,10.616110436172505,27,41
0.04668623512829958,7.337424650224688,27,42
0.022523708854067678,5.849484341885438,27,43
0.04668623512829958,7.337424650224688,27,44
0.008045067189874246,9.647821897259963,27,45
0.008045067189874246,9.647821897259965,27,46
0.046686235128299704,7.337424650224689,27,47
0.046686235128299704,7.337424650224688,27,48
0.11656482316962405,7.07446014616613,27,49
0.019248025963597537,9.44937316562411,27,50
0.019248025963597537,9.449373165624088,27,51
0.11656482316962409,7.074460146166121,27,52
0.03526103144545496,10.43609058292322,27,53
0.11656482316962406,7.07446014616613,27,54
0.03417495339290637,5.516035979571838,27,55
0.11656482316962406,7.074460146166149,27,56
0.1165648231696239,7.074460146166149,27,57
0.11656482316962395,7.074460146166121,27,58
0.15533148789184711,3.28714458096521,27,59
0.15533148789184714,3.2871445809652298,27,60
0.03417495339290625,5.516035979571839,27,61
0.01924802596359755,9.449373165624088,27,62
0.03417495339290625,5.516035979571814,27,63
0.15533148789184717,3.2871445809652093,27,64
0.006977943534657752,9.379835938385597,27,65
0.05973663737232272,6.981307568608211,27,66
0.059736637372322904,6.98130756860823,27,67
0.006977943534657752,9.379835938385582,27,68
0.0069779435346577125,9.37983593838558,27,69
0.02442590610111139,5.396046880424969,27,70
0.8296582171650061,3.081556182188202,27,71
0.02442590610111139,5.396046880425018,27,72
0.059736637372322786,6.981307568608231,27,73
0.059736637372322786,6.981307568608172,27,74
0.8296582171650062,3.0815561821881583,27,75
0.8296582171650061,3.0815561821882023,27,76
0.059736637372322585,6.98130756860821,27,77
0.016792921703121286,10.373169991029329,27,78
0.05973663737232284,6.981307568608171,27,79
0.0244259061011115,5.396046880424968,27,80
0.12833427487294122,10.103725960256517,28,1
0.12833427487294122,10.103725960256527,28,2
0.031362747931658504,7.9273331843967565,28,3
0.031362747931658504,7.9273331843967725,28,4
0.2996772912985225,6.574289161930459,28,5
0.12833427487294116,10.103725960256515,28,6
0.29967729129852233,6.574289161930418,28,7
0.21805975777991995,4.857977413792086,28,8
0.2180597577799201,4.857977413792086,28,9
0.03136274793165842,7.927333184396774,28,10
0.03136274793165842,7.927333184396722,28,11
0.2180597577799201,4.8579774137920575,28,12
0.2996772912985223,6.574289161930417,28,13
0.031362747931658566,7.927333184396756,28,14
0.01795188026516935,11.032071959143629,28,15
0.031362747931658566,7.927333184396721,28,16
0.03409737160921305,7.672287813637203,28,17
0.06898600626676371,8.859194869007448,28,18
0.03409733288190012,7.672287813637204,28,19
0.06898600626676371,8.859194869007448,28,20
0.034097371609212786,7.672287813637201,28,21
0.034097371609212786,7.672287813637204,28,22
0.3932717125829768,4.429597434503725,28,23
0.3932717125829769,4.429597434503724,28,24
0.393271712582977,4.429597434503723,28,25
0.0689860062667635,8.859194869007448,28,26
0.39327171258297705,4.429597434503725,28,27
2.408395572546543,0.0,28,28
0.39327171258297683,4.429597434503724,28,29
0.03409733288189999,7.672287813637205,28,30
0.03409733288189999,7.672287813637204,28,31
0.393271712582977,4.429597434503726,28,32
0.1438482825242848,9.647821897259963,28,33
0.020964590792195793,10.616110436172507,28,34
0.008045067189873996,9.647821897259965,28,35
0.020964590792195793,10.616110436172507,28,36
0.14384828252428514,9.647821897259963,28,37
0.14384828252428492,9.647821897259965,28,38
0.046686235128299745,7.337424650224689,28,39
0.046686235128299745,7.337424650224688,28,40
0.04668623512829958,7.337424650224687,28,41
0.020964590792195783,10.616110436172505,28,42
0.04668623512829958,7.337424650224688,28,43
0.022523708854067678,5.849484341885438,28,44
0.046686235128299704,7.337424650224688,28,45
0.008045067189874246,9.647821897259965,28,46
0.008045067189874246,9.647821897259965,28,47
0.046686235128299704,7.337424650224689,28,48
0.11656482316962409,7.074460146166121,28,49
0.11656482316962405,7.074460146166131,28,50
0.019248025963597537,9.44937316562411,28,51
0.019248025963597537,9.449373165624088,28,52
0.11656482316962406,7.074460146166148,28,53
0.03526103144545496,10.43609058292322,28,54
0.11656482316962406,7.07446014616613,28,55
0.03417495339290637,5.516035979571838,28,56
0.15533148789184714,3.2871445809652298,28,57
0.1165648231696239,7.074460146166149,28,58
0.11656482316962395,7.074460146166121,28,59
0.15533148789184711,3.28714458096521,28,60
0.15533148789184717,3.2871445809652093,28,61
0.03417495339290625,5.516035979571841,28,62
0.01924802596359755,9.449373165624088,28,63
0.03417495339290625,5.516035979571814,28,64
0.006977943534657752,9.379835938385582,28,65
0.006977943534657752,9.379835938385597,28,66
0.05973663737232272,6.981307568608211,28,67
0.059736637372322904,6.98130756860823,28,68
0.02442590610111139,5.396046880425018,28,69
0.0069779435346577125,9.37983593838558,28,70
0.02442590610111139,5.396046880424969,28,71
0.8296582171650061,3.081556182188202,28,72
0.8296582171650061,3.0815561821882023,28,73
0.059736637372322786,6.981307568608233,28,74
0.059736637372322786,6.981307568608172,28,75
0.8296582171650062,3.081556182188158,28,76
0.0244259061011115,5.396046880424968,28,77
0.059736637372322585,6.981307568608211,28,78
0.016792921703121286,10.373169991029329,28,79
0.05973663737232284,6.981307568608171,28,80
0.031362747931658566,7.927333184396722,29,1
0.2996772912985223,6.574289161930419,29,2
0.031362747931658566,7.927333184396756,29,3
0.01795188026516935,11.032071959143627,29,4
0.031362747931658504,7.9273331843967725,29,5
0.12833427487294122,10.103725960256513,29,6
0.12833427487294122,10.103725960256526,29,7
0.031362747931658504,7.927333184396756,29,8
0.21805975777991995,4.857977413792086,29,9
0.2996772912985225,6.574289161930459,29,10
0.12833427487294116,10.103725960256513,29,11
0.29967729129852233,6.574289161930418,29,12
0.2180597577799201,4.8579774137920575,29,13
0.2180597577799201,4.857977413792085,29,14
0.03136274793165842,7.927333184396772,29,15
0.03136274793165842,7.927333184396722,29,16
0.393271712582977,4.429597434503724,29,17
0.39327171258297683,4.429597434503724,29,18
0.03409733288189999,7.672287813637203,29,19
0.03409733288189999,7.672287813637203,29,20
0.06898600626676371,8.85919486900745,29,21
0.03409737160921305,7.672287813637203,29,22
0.06898600626676371,8.859194869007448,29,23
0.03409733288190012,7.672287813637204,29,24
0.3932717125829769,4.429597434503725,29,25
0.034097371609212786,7.672287813637204,29,26
0.034097371609212786,7.672287813637204,29,27
0.3932717125829768,4.429597434503726,29,28
2.408395572546543,0.0,29,29
0.393271712582977,4.429597434503725,29,30
0.0689860062667635,8.85919486900745,29,31
0.39327171258297705,4.429597434503726,29,32
0.046686235128299704,7.337424650224688,29,33
0.046686235128299704,7.337424650224688,29,34
0.008045067189874246,9.647821897259965,29,35
0.008045067189874246,9.647821897259965,29,36
0.020964590792195793,10.616110436172507,29,37
0.1438482825242848,9.647821897259963,29,38
0.020964590792195793,10.616110436172507,29,39
0.008045067189873996,9.647821897259965,29,40
0.046686235128299745,7.337424650224689,29,41
0.14384828252428514,9.647821897259965,29,42
0.14384828252428492,9.647821897259965,29,43
0.046686235128299745,7.337424650224689,29,44
0.022523708854067678,5.849484341885438,29,45
0.04668623512829958,7.337424650224688,29,46
0.020964590792195783,10.616110436172507,29,47
0.04668623512829958,7.337424650224689,29,48
0.03417495339290625,5.516035979571814,29,49
0.15533148789184717,3.2871445809652093,29,50
0.03417495339290625,5.516035979571838,29,51
0.01924802596359755,9.449373165624088,29,52
0.019248025963597537,9.449373165624086,29,53
0.11656482316962409,7.0744601461661185,29,54
0.11656482316962405,7.074460146166128,29,55
0.019248025963597537,9.449373165624108,29,56
0.03417495339290637,5.51603597957184,29,57
0.11656482316962406,7.07446014616615,29,58
0.03526103144545496,10.43609058292322,29,59
0.11656482316962406,7.074460146166131,29,60
0.15533148789184711,3.28714458096521,29,61
0.15533148789184714,3.28714458096523,29,62
0.1165648231696239,7.074460146166149,29,63
0.11656482316962395,7.074460146166121,29,64
0.05973663737232284,6.981307568608172,29,65
0.0244259061011115,5.3960468804249695,29,66
0.059736637372322585,6.981307568608211,29,67
0.016792921703121286,10.373169991029329,29,68
0.059736637372322904,6.98130756860823,29,69
0.006977943534657752,9.379835938385579,29,70
0.006977943534657752,9.379835938385593,29,71
0.05973663737232272,6.981307568608211,29,72
0.8296582171650061,3.081556182188202,29,73
0.02442590610111139,5.396046880425018,29,74
0.0069779435346577125,9.37983593838558,29,75
0.02442590610111139,5.396046880424968,29,76
0.8296582171650062,3.081556182188158,29,77
0.8296582171650061,3.081556182188201,29,78
0.059736637372322786,6.981307568608229,29,79
0.059736637372322786,6.981307568608171,29,80
0.01795188026516935,11.032071959143627,30,1
0.031362747931658566,7.927333184396723,30,2
0.2996772912985223,6.574289161930419,30,3
0.031362747931658566,7.927333184396756,30,4
0.031362747931658504,7.9273331843967565,30,5
0.031362747931658504,7.9273331843967725,30,6
0.12833427487294122,10.103725960256513,30,7
0.12833427487294122,10.103725960256526,30,8
0.29967729129852233,6.574289161930418,30,9
0.21805975777991995,4.857977413792086,30,10
0.2996772912985225,6.574289161930459,30,11
0.12833427487294116,10.103725960256513,30,12
0.03136274793165842,7.927333184396722,30,13
0.2180597577799201,4.8579774137920575,30,14
0.2180597577799201,4.857977413792085,30,15
0.03136274793165842,7.927333184396772,30,16
0.03409733288189999,7.672287813637203,30,17
0.393271712582977,4.429597434503724,30,18
0.39327171258297683,4.429597434503724,30,19
0.03409733288189999,7.672287813637203,30,20
0.03409733288190012,7.672287813637204,30,21
0.06898600626676371,8.859194869007448,30,22
0.03409737160921305,7.672287813637203,30,23
0.06898600626676371,8.859194869007448,30,24
0.3932717125829768,4.429597434503725,30,25
0.3932717125829769,4.429597434503725,30,26
0.034097371609212786,7.672287813637204,30,27
0.034097371609212786,7.672287813637205,30,28
0.39327171258297705,4.429597434503725,30,29
2.408395572546543,0.0,30,30
0.393271712582977,4.429597434503725,30,31
0.0689860062667635,8.85919486900745,30,32
0.008045067189874246,9.647821897259965,30,33
0.046686235128299704,7.337424650224688,30,34
0.046686235128299704,7.337424650224688,30,35
0.008045067189874246,9.647821897259965,30,36
0.008045067189873996,9.647821897259965,30,37
0.020964590792195793,10.616110436172507,30,38
0.1438482825242848,9.647821897259963,30,39
0.020964590792195793,10.616110436172507,30,40
0.046686235128299745,7.337424650224689,30,41
0.046686235128299745,7.337424650224689,30,42
0.14384828252428514,9.647821897259965,30,43
0.14384828252428492,9.647821897259965,30,44
0.04668623512829958,7.337424650224688,30,45
0.022523708854067678,5.849484341885438,30,46
0.04668623512829958,7.337424650224688,30,47
0.020964590792195783,10.616110436172507,30,48
0.01924802596359755,9.449373165624086,30,49
0.03417495339290625,5.516035979571814,30,50
0.15533148789184717,3.2871445809652093,30,51
0.03417495339290625,5.516035979571838,30,52
0.019248025963597537,9.449373165624108,30,53
0.019248025963597537,9.449373165624086,30,54
0.11656482316962409,7.0744601461661185,30,55
0.11656482316962405,7.074460146166128,30,56
0.11656482316962406,7.074460146166131,30,57
0.03417495339290637,5.51603597957184,30,58
0.11656482316962406,7.07446014616615,30,59
0.03526103144545496,10.43609058292322,30,60
0.11656482316962395,7.074460146166121,30,61
0.15533148789184711,3.28714458096521,30,62
0.15533148789184714,3.28714458096523,30,63
0.1165648231696239,7.074460146166149,30,64
0.016792921703121286,10.373169991029329,30,65
0.05973663737232284,6.981307568608173,30,66
0.0244259061011115,5.3960468804249695,30,67
0.059736637372322585,6.981307568608211,30,68
0.05973663737232272,6.981307568608211,30,69
0.059736637372322904,6.98130756860823,30,70
0.006977943534657752,9.379835938385579,30,71
0.006977943534657752,9.379835938385593,30,72
0.02442590610111139,5.396046880424969,30,73
0.8296582171650061,3.081556182188202,30,74
0.02442590610111139,5.396046880425018,30,75
0.0069779435346577125,9.37983593838558,30,76
0.059736637372322786,6.981307568608171,30,77
0.8296582171650062,3.081556182188158,30,78
0.8296582171650061,3.081556182188201,30,79
0.059736637372322786,6.981307568608229,30,80
0.031362747931658566,7.9273331843967565,31,1
0.01795188026516935,11.032071959143629,31,2
0.031362747931658566,7.927333184396723,31,3
0.2996772912985223,6.574289161930419,31,4
0.12833427487294122,10.103725960256526,31,5
0.031362747931658504,7.9273331843967565,31,6
0.031362747931658504,7.9273331843967725,31,7
0.12833427487294122,10.103725960256513,31,8
